,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
10029,TPC-DI,prospect_vertical_50_ac1_av,Semantically-Joinable,22,"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]","['AgencyID', 'AddressLine2', 'AddressLine1', 'OwnOrRentFlag', 'NumberCreditCards', 'State', 'Gender', 'MiddleInitial', 'Age', 'Phone', 'Employer', 'LastName', 'FirstName', 'PostalCode', 'City', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",0.9,0.82,1.0,N1
10034,TPC-DI,prospect_vertical_50_ec_av,Semantically-Joinable,22,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Phone', 'LastName', 'Country', 'FirstName', 'NetWorth', 'MiddleInitial', 'Age', 'Employer', 'PostalCode', 'Gender', 'AddressLine1', 'AddressLine2', 'City', 'State', 'Income']","['AgencyID', 'LastName', 'FirstName', 'Phone', 'NetWorth', 'PostalCode', 'Employer', 'CreditRating', 'Age', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'MaritalStatus', 'NumberCars', 'OwnOrRentFlag', 'Country']",0.86,0.82,0.9,N0
10043,TPC-DI,prospect_both_50_70_ec_av,Semantically-Joinable,22,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","['AgencyID', 'NetWorth', 'OwnOrRentFlag', 'CreditRating', 'MiddleInitial', 'Country', 'Income', 'NumberCreditCards', 'City', 'AddressLine2', 'Employer', 'Age', 'AddressLine1', 'NumberChildren', 'FirstName', 'LastName', 'Gender', 'PostalCode']","['AgencyID', 'FirstName', 'Phone', 'NetWorth', 'Income', 'AddressLine1', 'AddressLine2', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.87,0.87,0.87,N0
10044,TPC-DI,prospect_vertical_1_ac4_av,Semantically-Joinable,22,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_Pho', 'prospect_NeWo', 'prospect_Inc', 'prospect_Emp', 'prospect_CrRat', 'prospect_Ag', 'prospect_NumCrCar', 'prospect_NuCa', 'prospect_NumChil', 'prospect_MarSt', 'prospect_OwOReFl']",1.0,1.0,1.0,N4
10052,TPC-DI,prospect_vertical_30_ac3_av,Semantically-Joinable,22,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Country', 'LastName', 'NumberChildren', 'MiddleInitial', 'Gender', 'FirstName', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone', 'Income']","['gncd', 'lstnm', 'ntwrth', 'mplr', 'crdtrtng', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",0.4,0.33,0.5,N3
10059,TPC-DI,prospect_both_50_1_ac5_av,Semantically-Joinable,22,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
10070,TPC-DI,prospect_vertical_50_ac4_av,Semantically-Joinable,22,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","['AgencyID', 'Income', 'AddressLine1', 'AddressLine2', 'NumberChildren', 'City', 'Country', 'Gender', 'NetWorth', 'Phone', 'MaritalStatus', 'LastName', 'FirstName', 'MiddleInitial', 'PostalCode', 'State']","['prospect_AgID', 'prospect_NeWo', 'prospect_Pho', 'prospect_Inc', 'prospect_AdLi1', 'prospect_AddrLi2', 'prospect_Emp', 'prospect_CreRa', 'prospect_C', 'prospect_A', 'prospect_Ge', 'prospect_NuCreCa', 'prospect_NumCa', 'prospect_MarSt', 'prospect_NumChi', 'prospect_OwOReF', 'prospect_Co']",0.53,0.36,1.0,N4
10078,TPC-DI,prospect_both_50_1_ac1_av,Semantically-Joinable,23,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",0.0,0.0,0.0,N1
10100,TPC-DI,prospect_vertical_1_ac5_av,Semantically-Joinable,23,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_nmbrcrs', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
10102,TPC-DI,prospect_both_50_50_ac4_av,Semantically-Joinable,23,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine2', 'NumberCreditCards', 'LastName', 'MaritalStatus', 'AddressLine1', 'Age', 'NumberCars', 'City', 'PostalCode', 'Country', 'FirstName', 'MiddleInitial', 'Gender', 'State', 'Phone']","['prospect_AgeID', 'prospect_LaNa', 'prospect_PoCo', 'prospect_NeWor', 'prospect_In', 'prospect_AddrL1', 'prospect_AddrLi2', 'prospect_Em', 'prospect_CreRat', 'prospect_C', 'prospect_Ag', 'prospect_NumCreCar', 'prospect_NuCh', 'prospect_NuCa', 'prospect_MaSta', 'prospect_OwORF', 'prospect_Co']",0.17,0.09,1.0,N4
10115,TPC-DI,prospect_vertical_30_ac2_av,Semantically-Joinable,23,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCreditCards', 'OwnOrRentFlag', 'PostalCode', 'MiddleInitial', 'NumberCars', 'LastName', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'City', 'State', 'Country']","['AgeID', 'NeWo', 'Ph', 'In', 'PosCo', 'Em', 'CreRat', 'Ag', 'MiInit', 'NuCrCa', 'NumChi', 'NuC', 'MariSt', 'OwOReF']",0.0,0.0,0.0,N2
10130,TPC-DI,prospect_vertical_1_ac2_av,Semantically-Joinable,23,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgID', 'Pho', 'NWor', 'Inc', 'Emp', 'CreRat', 'Ag', 'NumCreCa', 'NuChi', 'MaSt', 'NumCa', 'OOReF']",0.67,1.0,0.5,N2
10132,TPC-DI,prospect_both_50_30_ac4_av,Semantically-Joinable,23,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['AgencyID', 'MiddleInitial', 'PostalCode', 'NumberCreditCards', 'MaritalStatus', 'Employer', 'LastName', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'City', 'State', 'Country']","['prospect_AgeID', 'prospect_Ph', 'prospect_NeWor', 'prospect_In', 'prospect_PoCo', 'prospect_Em', 'prospect_CreRa', 'prospect_A', 'prospect_MidInit', 'prospect_NuCreCa', 'prospect_NumCh', 'prospect_NuC', 'prospect_MariSta', 'prospect_OORF']",0.5,0.33,1.0,N4
10134,TPC-DI,prospect_both_50_50_ac2_av,Semantically-Joinable,23,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['AgencyID', 'Phone', 'City', 'LastName', 'Income', 'NumberCars', 'NetWorth', 'FirstName', 'Age', 'MaritalStatus', 'NumberChildren', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode']","['AgID', 'LaNa', 'FirN', 'Pho', 'In', 'NWo', 'Em', 'CreRat', 'C', 'A', 'Sta', 'NuCrCar', 'NumC', 'NumChi', 'MarSt', 'OwOReF', 'Coun']",0.43,0.27,1.0,N2
10136,TPC-DI,prospect_both_50_50_ac1_av,Semantically-Joinable,23,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","['AgencyID', 'State', 'City', 'MaritalStatus', 'NumberCars', 'Phone', 'Employer', 'Age', 'CreditRating', 'Country', 'NetWorth', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_PostalCode', 'prospect_Income', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_NumberCars', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.31,0.18,1.0,N1
10142,TPC-DI,prospect_vertical_70_ac5_av,Semantically-Joinable,23,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'MaritalStatus', 'NetWorth', 'NumberCars', 'Gender', 'Employer', 'Income', 'MiddleInitial', 'AddressLine1', 'PostalCode', 'State', 'NumberChildren', 'AddressLine2', 'LastName', 'CreditRating', 'FirstName', 'City', 'Country']","['prospect_gncd', 'prospect_lstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_pstlcd', 'prospect_ncm', 'prospect_ddrssln1', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
10143,TPC-DI,prospect_both_50_50_ec_av,Semantically-Joinable,23,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0]","['AgencyID', 'Employer', 'LastName', 'CreditRating', 'Income', 'AddressLine1', 'NumberCreditCards', 'City', 'NetWorth', 'OwnOrRentFlag', 'State', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2', 'PostalCode']","['AgencyID', 'LastName', 'Phone', 'NetWorth', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.91,0.91,0.91,N0
10144,TPC-DI,prospect_vertical_30_ac5_av,Semantically-Joinable,23,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'MiddleInitial', 'NumberChildren', 'MaritalStatus', 'Gender', 'FirstName', 'LastName', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone']","['prospect_gncd', 'prospect_frstnm', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
10148,TPC-DI,prospect_both_50_30_ac3_av,Semantically-Joinable,23,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'Age', 'NumberChildren', 'MiddleInitial', 'FirstName', 'LastName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'frstnm', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'mddlntl', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0,N3
10155,TPC-DI,prospect_both_50_70_ac2_av,Semantically-Joinable,23,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]","['AgencyID', 'Age', 'NumberCreditCards', 'MiddleInitial', 'State', 'MaritalStatus', 'NumberCars', 'FirstName', 'Gender', 'City', 'NetWorth', 'AddressLine1', 'NumberChildren', 'OwnOrRentFlag', 'Phone', 'LastName', 'AddressLine2', 'PostalCode']","['AgeID', 'FiNa', 'Ph', 'NeWor', 'In', 'AddrL1', 'Empl', 'CrRa', 'C', 'Ag', 'Sta', 'MiIni', 'Ge', 'NuCreCar', 'NumCh', 'NumC', 'MaSt', 'OOReF', 'Cou']",0.3,0.2,0.6,N2
10156,TPC-DI,prospect_both_50_1_ac3_av,Semantically-Joinable,23,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'ntwrth', 'phn', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0,N3
10171,TPC-DI,prospect_both_50_30_ac5_av,Semantically-Joinable,23,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCreditCards', 'NumberCars', 'State', 'FirstName', 'Age', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'Country']","['prospect_gncd', 'prospect_frstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
10172,TPC-DI,prospect_both_50_70_ac3_av,Semantically-Joinable,23,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'FirstName', 'NumberCreditCards', 'PostalCode', 'NetWorth', 'Age', 'LastName', 'AddressLine1', 'NumberCars', 'MiddleInitial', 'Country', 'Gender', 'CreditRating', 'OwnOrRentFlag', 'City', 'AddressLine2', 'State', 'Phone']","['gncd', 'lstnm', 'frstnm', 'ntwrth', 'pstlcd', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",0.42,0.27,1.0,N3
10173,TPC-DI,prospect_both_50_70_ac4_av,Semantically-Joinable,23,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCreditCards', 'NumberChildren', 'OwnOrRentFlag', 'NetWorth', 'LastName', 'FirstName', 'Age', 'Phone', 'NumberCars', 'PostalCode', 'CreditRating', 'State', 'City', 'Gender', 'MiddleInitial', 'AddressLine1', 'AddressLine2']","['prospect_AgeID', 'prospect_LaNa', 'prospect_FiN', 'prospect_Ph', 'prospect_NWo', 'prospect_PosC', 'prospect_In', 'prospect_Em', 'prospect_CrRat', 'prospect_Ci', 'prospect_A', 'prospect_St', 'prospect_Ge', 'prospect_NuCrCar', 'prospect_MarSt', 'prospect_NumCh', 'prospect_NumCa', 'prospect_OwORF', 'prospect_Coun']",0.0,0.0,0.0,N4
10178,TPC-DI,prospect_vertical_1_ac3_av,Semantically-Joinable,23,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0,N3
10186,TPC-DI,prospect_both_50_30_ac2_av,Semantically-Joinable,23,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['AgencyID', 'LastName', 'City', 'Country', 'Phone', 'Age', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'State', 'Income']","['AgID', 'LaN', 'Pho', 'NWor', 'Empl', 'CrRat', 'C', 'Ag', 'NumCreCa', 'NuChil', 'NuCa', 'MarSta', 'OORF', 'Cou']",0.5,0.33,1.0,N2
10198,TPC-DI,prospect_vertical_50_ac4_av,Semantically-Joinable,23,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Income', 'AddressLine1', 'AddressLine2', 'NumberChildren', 'City', 'Country', 'Gender', 'NetWorth', 'Phone', 'MaritalStatus', 'LastName', 'FirstName', 'MiddleInitial', 'PostalCode', 'State']","['prospect_AgID', 'prospect_Pho', 'prospect_NeWo', 'prospect_Inc', 'prospect_AdLi1', 'prospect_AddrLi2', 'prospect_Emp', 'prospect_CreRa', 'prospect_C', 'prospect_A', 'prospect_Ge', 'prospect_NuCreCa', 'prospect_MarSt', 'prospect_NumCa', 'prospect_NumChi', 'prospect_OwOReF', 'prospect_Co']",0.17,0.09,1.0,N4
10213,TPC-DI,prospect_vertical_70_ec_av,Semantically-Joinable,23,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","['AgencyID', 'AddressLine1', 'Employer', 'FirstName', 'Gender', 'NumberCreditCards', 'Income', 'OwnOrRentFlag', 'PostalCode', 'CreditRating', 'City', 'Country', 'Phone', 'LastName', 'MiddleInitial', 'AddressLine2', 'State', 'NumberCars']","['AgencyID', 'LastName', 'FirstName', 'Phone', 'Income', 'NetWorth', 'PostalCode', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'Gender', 'MiddleInitial', 'NumberCreditCards', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.97,1.0,0.94,N0
10241,TPC-DI,prospect_both_50_70_ac1_av,Semantically-Joinable,23,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'NumberCars', 'MiddleInitial', 'MaritalStatus', 'AddressLine1', 'Gender', 'CreditRating', 'Income', 'Country', 'Age', 'PostalCode', 'NumberCreditCards', 'AddressLine2', 'State', 'NumberChildren', 'LastName', 'FirstName', 'City']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Phone', 'prospect_Income', 'prospect_PostalCode', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_NumberCars', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.77,0.67,0.91,N1
10269,TPC-DI,prospect_vertical_50_ac2_av,Semantically-Joinable,23,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]","['AgencyID', 'FirstName', 'MiddleInitial', 'LastName', 'AddressLine1', 'NumberCars', 'OwnOrRentFlag', 'AddressLine2', 'Gender', 'CreditRating', 'City', 'PostalCode', 'State', 'Country', 'Phone', 'Income']","['AgID', 'LN', 'FirN', 'NeWor', 'AddLi1', 'AdL2', 'Em', 'CreRa', 'Ci', 'Ag', 'MiIni', 'Gen', 'NumCrCar', 'NumCa', 'NuChil', 'MariSta', 'OORFl']",0.47,0.36,0.67,N2
10284,TPC-DI,prospect_vertical_30_ac1_av,Semantically-Joinable,23,"[1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'State', 'AddressLine2', 'Country', 'Employer', 'CreditRating', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'PostalCode', 'City', 'Phone']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Income', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_Country', 'prospect_OwnOrRentFlag']",0.0,0.0,0.0,N1
10309,TPC-DI,prospect_both_50_1_ac4_av,Semantically-Joinable,23,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_NWo', 'prospect_Pho', 'prospect_Inc', 'prospect_Em', 'prospect_CreRat', 'prospect_Ag', 'prospect_NumCreCa', 'prospect_NuCa', 'prospect_NumChi', 'prospect_MarSt', 'prospect_OwOReFl']",0.0,0.0,0.0,N4
10315,TPC-DI,prospect_vertical_50_ac1_av,Semantically-Joinable,23,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]","['AgencyID', 'AddressLine2', 'AddressLine1', 'OwnOrRentFlag', 'NumberCreditCards', 'State', 'Gender', 'MiddleInitial', 'Age', 'Phone', 'Employer', 'LastName', 'FirstName', 'PostalCode', 'City', 'Country']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Phone', 'prospect_Income', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_Gender', 'prospect_MiddleInitial', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",0.43,0.27,1.0,N1
10321,TPC-DI,prospect_both_50_30_ec_av,Semantically-Joinable,23,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'Income', 'City', 'AddressLine1', 'NumberCreditCards', 'PostalCode', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2', 'State', 'Country', 'Phone']","['AgencyID', 'NetWorth', 'PostalCode', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag']",0.77,0.83,0.71,N0
10350,TPC-DI,prospect_vertical_1_ac4_av,Semantically-Joinable,23,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_Pho', 'prospect_NeWo', 'prospect_Inc', 'prospect_Emp', 'prospect_CrRat', 'prospect_Ag', 'prospect_NumCrCar', 'prospect_NumChil', 'prospect_NuCa', 'prospect_MarSt', 'prospect_OwOReFl']",0.0,0.0,0.0,N4
